Date,Open,High,Low,Close,Adj Close,Volume
2007-01-08,314.750000,314.750000,303.750000,310.950012,228.209717,4951892
2007-01-09,311.975006,315.462494,306.312500,314.100006,230.521469,4020568
2007-01-10,311.137512,313.750000,307.500000,308.850006,226.668503,2931428
2007-01-11,299.725006,324.500000,299.725006,319.412506,234.420532,7400664
2007-01-12,322.537506,332.250000,322.537506,330.987488,242.915451,6175748
2007-01-15,337.500000,342.000000,325.012512,331.587494,243.355820,12255832
2007-01-16,347.237488,347.237488,329.750000,331.024994,242.942932,7625964
2007-01-17,332.475006,333.750000,325.000000,326.162506,239.374374,2633828
2007-01-18,326.250000,331.487488,326.250000,328.862488,241.355957,2719816
2007-01-19,328.862488,331.625000,323.037506,324.537506,238.181747,2882056
2007-01-22,325.024994,330.600006,322.512512,328.362488,241.547150,3180956
2007-01-23,328.274994,328.487488,325.000000,325.674988,239.570282,3124152
2007-01-24,327.875000,328.500000,324.537506,326.787506,240.388657,2355148
2007-01-25,331.250000,342.250000,325.725006,328.862488,241.915039,5553976
2007-01-29,328.750000,328.750000,322.750000,324.437500,238.659912,2982324
2007-01-31,324.274994,328.475006,318.000000,319.475006,235.009460,4865928
2007-02-01,322.487488,323.750000,318.750000,323.012512,237.611694,1859904
2007-02-02,324.750000,326.750000,323.762512,325.125000,239.165558,4274616
2007-02-05,326.250000,328.475006,323.500000,326.450012,240.140411,3010736
2007-02-06,328.250000,328.475006,322.512512,324.600006,238.779404,3411964
2007-02-07,325.000000,328.100006,323.799988,326.575012,240.232361,2599984
2007-02-08,327.850006,328.725006,324.337494,326.125000,239.901276,2650024
2007-02-09,327.350006,329.362488,320.787506,321.850006,236.756546,1993360
2007-02-12,312.500000,324.674988,312.500000,313.950012,230.945221,1786388
2007-02-13,314.000000,321.225006,308.750000,313.225006,230.411835,4130352
2007-02-14,313.250000,316.750000,310.000000,315.187500,231.855438,3137876
2007-02-15,316.250000,325.000000,306.274994,323.062500,237.648560,3673556
2007-02-19,325.350006,329.674988,323.799988,327.450012,240.875916,4738696
2007-02-20,328.475006,330.950012,323.750000,324.887512,238.990967,5400148
2007-02-21,325.000000,327.937500,320.000000,320.962494,236.103500,3938188
2007-02-22,325.000000,328.100006,321.500000,323.575012,238.025482,6939112
2007-02-23,323.750000,324.875000,318.250000,319.337494,234.908340,3167688
2007-02-26,318.000000,323.462494,308.125000,321.524994,236.517410,4677684
2007-02-27,313.500000,323.549988,313.500000,316.037506,232.480637,4709968
2007-02-28,308.250000,311.237488,293.000000,298.350006,219.469711,9347956
2007-03-01,300.000000,317.000000,297.600006,313.662506,230.733688,7858564
2007-03-02,313.700012,315.000000,300.250000,302.137512,222.255737,5311752
2007-03-05,297.500000,299.750000,287.500000,288.887512,212.508972,5120880
2007-03-06,302.500000,333.750000,290.274994,299.312500,220.177719,3623920
2007-03-07,300.500000,306.174988,289.350006,297.950012,219.175415,4440632
2007-03-08,297.500000,307.424988,297.500000,304.600006,224.067307,2274988
2007-03-09,307.075012,308.250000,299.500000,303.037506,222.917786,3232148
2007-03-12,306.174988,313.424988,302.750000,308.750000,227.119980,3636936
2007-03-13,306.375000,317.225006,300.024994,316.350006,232.710571,2032088
2007-03-14,306.250000,310.475006,301.250000,303.387512,223.175262,3824948
2007-03-15,307.500000,312.750000,307.000000,308.575012,226.991226,3823288
2007-03-16,310.350006,314.462494,303.787506,309.412506,227.607346,4224284
2007-03-19,304.075012,316.187500,300.450012,315.225006,231.883026,1213696
2007-03-20,315.000000,319.125000,312.000000,313.250000,230.430328,2775592
2007-03-21,315.250000,317.350006,310.000000,316.750000,233.004898,1970036
2007-03-22,319.250000,326.750000,319.250000,325.762512,239.634598,4125592
2007-03-23,328.000000,330.000000,320.000000,322.049988,236.903732,5265296
2007-03-26,321.250000,324.674988,313.812500,315.337494,231.965836,6098736
2007-03-28,317.475006,317.475006,298.512512,300.250000,220.867279,8818048
2007-03-29,297.237488,314.200012,297.237488,312.087494,229.575073,10266624
2007-03-30,312.087494,313.700012,305.062500,308.462494,226.908524,2807056
2007-04-02,302.500000,305.000000,296.250000,297.299988,218.697281,3875896
2007-04-03,298.750000,304.200012,297.000000,300.662506,221.170761,3256852
2007-04-04,304.500000,306.174988,297.600006,299.600006,220.389175,2402496
2007-04-05,299.862488,301.500000,296.524994,298.549988,219.616760,2533992
2007-04-09,300.125000,306.687500,300.125000,304.299988,223.846512,2284524
2007-04-10,304.299988,306.250000,298.837494,299.337494,220.196198,3480240
2007-04-11,301.350006,302.362488,296.750000,297.637512,218.945602,3826336
2007-04-12,297.000000,302.250000,293.000000,300.237488,220.858109,3694956
2007-04-13,302.500000,317.100006,298.500000,315.500000,232.085358,9778848
2007-04-16,321.000000,326.475006,317.562500,320.062500,235.441605,9986220
2007-04-17,321.424988,328.750000,309.500000,312.562500,229.924469,10464964
2007-04-18,313.500000,316.250000,310.250000,311.875000,229.418701,2853584
2007-04-19,307.500000,312.000000,301.274994,310.725006,228.572876,3164652
2007-04-20,313.000000,316.987488,312.524994,314.412506,231.285400,2870752
2007-04-23,313.750000,317.450012,311.250000,311.950012,229.473953,2265224
2007-04-24,311.000000,315.500000,304.750000,306.212494,225.253479,6922516
2007-04-25,306.250000,306.725006,302.000000,305.337494,224.609695,21752404
2007-04-26,306.750000,312.399994,305.000000,310.100006,228.113007,5941756
2007-04-27,308.750000,309.125000,304.312500,308.625000,227.028000,4805284
2007-04-30,310.262512,317.475006,301.250000,316.500000,232.821045,3888052
2007-05-03,318.700012,323.700012,318.137512,322.549988,237.271439,6643028
2007-05-04,324.750000,332.475006,317.250000,318.262512,234.117523,7101200
2007-05-07,320.500000,321.225006,316.287506,318.225006,234.089920,5553328
2007-05-08,317.500000,320.000000,314.312500,316.637512,232.922089,8191004
2007-05-09,325.000000,325.000000,306.250000,309.875000,227.947479,4699828
2007-05-10,311.250000,322.475006,306.500000,307.424988,226.145233,3044200
2007-05-11,312.500000,314.750000,302.500000,313.137512,230.347534,3867656
2007-05-14,319.625000,319.625000,311.524994,312.562500,229.924469,1260376
2007-05-15,315.000000,315.000000,306.250000,309.512512,227.680969,4203120
2007-05-16,316.250000,316.250000,302.637512,306.049988,225.133942,6523616
2007-05-17,308.274994,313.424988,307.500000,312.500000,229.878525,2931260
2007-05-18,314.987488,319.000000,312.500000,313.212494,230.402618,2921004
2007-05-21,317.500000,317.500000,307.500000,309.262512,227.496933,2856844
2007-05-22,309.375000,311.000000,305.262512,307.662506,226.320068,6160224
2007-05-23,310.375000,310.375000,306.274994,308.350006,226.825790,1271812
2007-05-24,312.500000,312.500000,305.250000,306.187500,225.235046,4552804
2007-05-25,305.237488,308.750000,302.000000,307.487488,226.191315,5244168
2007-05-28,312.500000,312.500000,305.887512,306.375000,225.372894,2585172
2007-05-29,306.225006,308.750000,305.000000,307.787506,226.412064,2967280
2007-05-30,312.500000,312.500000,302.549988,303.912506,223.561508,2600056
2007-05-31,307.250000,307.250000,300.000000,302.087494,222.219040,5176492
2007-06-01,307.274994,307.274994,302.787506,304.674988,224.122345,1728988
2007-06-04,307.000000,312.500000,300.500000,302.024994,222.173004,1853384
2007-06-05,304.450012,304.450012,300.000000,302.012512,222.163864,1751600
2007-06-06,303.750000,304.250000,294.549988,300.087494,220.747726,3832020
2007-06-07,300.000000,303.600006,291.325012,301.750000,221.970749,2008940
2007-06-08,301.625000,307.625000,297.500000,305.024994,224.379822,6019076
2007-06-11,309.137512,309.850006,304.512512,305.337494,224.609695,2648136
2007-06-12,302.500000,307.500000,300.000000,304.337494,223.874069,1402072
2007-06-13,304.750000,305.000000,298.325012,300.812500,221.281113,1768488
2007-06-14,302.500000,305.000000,300.325012,301.137512,221.520248,4176068
2007-06-15,305.000000,305.000000,295.000000,296.100006,218.540222,4983152
2007-06-18,298.250000,298.750000,290.000000,290.649994,214.517776,2874456
2007-06-19,291.274994,291.375000,285.825012,290.000000,214.038071,3495436
2007-06-20,290.250000,293.250000,285.250000,286.750000,211.639404,4024968
2007-06-21,286.250000,287.700012,282.500000,286.399994,211.380951,3043728
2007-06-22,286.250000,288.750000,283.625000,284.987488,210.338470,2677304
2007-06-25,284.987488,287.500000,279.687500,281.437500,207.718399,2803776
2007-06-26,282.750000,285.000000,279.462494,280.437500,206.980362,2832744
2007-06-27,282.475006,284.674988,281.000000,283.287506,209.083817,2956696
2007-06-28,285.987488,285.987488,281.250000,284.212494,209.766464,4342792
2007-06-29,285.250000,289.000000,285.012512,287.337494,212.072952,3004456
2007-07-02,288.250000,288.250000,282.750000,283.612488,209.323685,1477152
2007-07-03,287.500000,287.500000,281.000000,281.899994,208.059769,1829368
2007-07-04,282.000000,285.000000,279.000000,279.412506,206.223770,2415464
2007-07-05,282.049988,282.049988,275.200012,277.912506,205.116699,3179204
2007-07-06,278.750000,291.225006,275.024994,289.662506,213.789017,7605684
2007-07-09,292.100006,295.600006,291.250000,294.187500,217.128754,5359768
2007-07-10,296.250000,300.000000,292.000000,295.787506,218.309509,7492968
2007-07-11,295.500000,296.250000,275.000000,287.225006,211.989975,6062124
2007-07-12,288.750000,292.250000,283.500000,290.637512,214.508606,5763944
2007-07-13,309.024994,315.375000,282.562500,284.000000,209.609741,5784648
2007-07-16,283.750000,284.500000,278.500000,282.075012,208.188889,3990240
2007-07-17,293.950012,293.950012,287.500000,288.937500,213.253876,6164688
2007-07-18,289.250000,292.500000,286.837494,291.662506,215.265198,4371180
2007-07-19,291.750000,296.250000,291.375000,295.549988,218.134354,4075512
2007-07-20,297.250000,297.487488,291.850006,293.975006,216.971771,3744932
2007-07-23,292.450012,298.750000,290.524994,297.737488,219.748825,4716456
2007-07-24,297.475006,298.000000,291.750000,292.975006,216.233780,3127176
2007-07-25,292.000000,292.750000,286.250000,287.049988,211.860764,2670172
2007-07-26,288.750000,302.500000,286.274994,297.274994,219.407501,6002804
2007-07-27,290.000000,293.750000,281.500000,288.250000,213.284485,3203236
2007-07-30,287.500000,292.500000,282.562500,284.112488,210.223083,1835848
2007-07-31,287.750000,290.500000,282.500000,289.075012,213.894989,3218540
2007-08-01,286.250000,286.250000,277.750000,278.787506,206.282990,4382172
2007-08-02,280.000000,281.125000,272.500000,273.787506,202.583328,1912008
2007-08-03,278.500000,278.500000,270.875000,274.225006,202.907089,1993184
2007-08-06,272.500000,279.500000,268.500000,274.862488,203.378784,2737548
2007-08-07,278.274994,279.450012,273.524994,277.325012,205.200851,2985212
2007-08-08,287.500000,292.250000,279.500000,288.149994,213.210587,4055164
2007-08-09,290.000000,297.212494,283.799988,286.424988,211.934128,5074436
2007-08-10,278.750000,288.375000,270.100006,286.125000,211.712234,6290560
2007-08-13,287.500000,287.500000,281.287506,283.625000,209.862396,1205524
2007-08-14,283.750000,285.000000,280.000000,282.562500,209.076248,1222796
2007-08-16,275.000000,279.899994,271.250000,272.000000,201.260727,6663120
2007-08-17,272.000000,273.250000,259.799988,264.037506,195.369064,6901104
2007-08-20,270.875000,274.850006,262.774994,263.887512,195.258026,4386844
2007-08-21,269.125000,269.125000,251.125000,253.812500,187.803268,4363364
2007-08-22,255.000000,258.174988,249.000000,256.475006,189.773315,3826620
2007-08-23,258.000000,262.000000,251.000000,251.975006,186.443634,3113748
2007-08-24,253.750000,256.625000,249.875000,254.600006,188.386002,1926972
2007-08-27,256.237488,259.700012,255.012497,256.625000,189.884308,2666856
2007-08-28,259.000000,259.750000,252.750000,257.187500,190.300537,2263504
2007-08-29,255.000000,259.950012,250.250000,257.899994,190.827698,3196688
2007-08-30,260.500000,264.750000,256.250000,261.500000,193.491516,7003172
2007-08-31,263.000000,267.424988,261.750000,266.087494,196.885925,2377496
2007-09-03,267.500000,268.750000,263.350006,265.312500,196.312454,2496264
2007-09-04,266.250000,271.924988,265.250000,266.524994,197.209579,2182756
2007-09-05,266.750000,270.737488,266.274994,268.087494,198.365646,3516964
2007-09-06,266.250000,270.250000,265.250000,269.500000,199.410828,1871860
2007-09-07,269.250000,271.125000,267.500000,269.062500,199.087158,1691576
2007-09-10,269.062500,269.062500,261.000000,261.812500,193.722748,2201060
2007-09-11,273.612488,273.612488,255.000000,255.837494,189.301559,3386556
2007-09-12,257.500000,259.437500,253.375000,253.899994,187.867996,2344104
2007-09-13,256.225006,258.750000,252.600006,257.700012,190.679794,2153072
2007-09-14,262.500000,262.500000,254.524994,255.612503,189.135178,1900228
2007-09-17,256.250000,257.950012,248.925003,249.412506,184.547577,5086176
2007-09-18,249.250000,251.925003,248.250000,250.612503,185.435486,4942808
2007-09-19,256.250000,258.424988,254.300003,255.762497,189.246094,4642668
2007-09-20,255.000000,255.524994,249.300003,250.512497,185.361511,2355156
2007-09-21,247.750000,256.250000,244.500000,254.449997,188.274887,7928660
2007-09-24,255.000000,257.500000,250.050003,251.812500,186.323380,3595068
2007-09-25,252.500000,253.500000,249.050003,250.425003,185.296753,5400496
2007-09-26,252.500000,262.200012,251.250000,260.187500,192.520279,8340892
2007-09-27,262.500000,266.875000,261.750000,265.625000,196.543701,8602140
2007-09-28,256.250000,270.000000,256.250000,265.037506,196.108963,6249532
2007-10-01,265.250000,265.250000,255.750000,260.412506,192.686798,2176580
2007-10-03,262.500000,273.750000,262.475006,269.799988,199.632904,5122872
2007-10-04,271.250000,271.250000,263.500000,269.825012,199.651337,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,198.448898,1744048
2007-10-08,270.262512,274.700012,265.549988,269.587494,199.475616,2662144
2007-10-09,270.000000,276.200012,268.825012,273.737488,202.546326,3707640
2007-10-10,276.174988,282.562500,274.600006,281.375000,208.197464,3983236
2007-10-11,283.750000,283.850006,265.000000,268.000000,198.300980,5598340
2007-10-12,263.000000,268.750000,257.575012,265.875000,196.728622,4912920
2007-10-15,267.500000,272.912506,264.937500,268.537506,198.698700,6871600
2007-10-16,275.000000,278.750000,265.250000,267.100006,197.635117,7060528
2007-10-17,265.000000,278.750000,250.000000,273.674988,202.500107,6924440
2007-10-18,283.750000,287.475006,269.325012,280.962494,207.892349,13645436
2007-10-19,286.962494,287.500000,270.600006,277.212494,205.117584,8094132
2007-10-22,279.250000,279.250000,266.274994,267.987488,198.829636,3836808
2007-10-23,267.000000,275.000000,264.750000,265.899994,197.280945,5862364
2007-10-24,275.000000,275.000000,260.825012,262.000000,194.387360,4100988
2007-10-25,264.750000,265.000000,259.537506,262.399994,194.684067,4925272
2007-10-26,262.500000,271.000000,260.549988,267.825012,198.709213,2960060
2007-10-29,272.250000,272.500000,265.350006,267.000000,198.097000,3536052
2007-10-30,268.000000,268.750000,260.075012,262.125000,194.480118,3145804
2007-10-31,261.750000,265.924988,254.250000,259.500000,192.532501,47216528
2007-11-01,263.750000,263.750000,254.875000,255.762497,189.759521,5518404
2007-11-02,252.500000,257.500000,250.750000,255.300003,189.416367,3494680
2007-11-05,255.250000,257.700012,251.312500,252.824997,187.580078,1876468
2007-11-06,253.750000,254.949997,250.000000,251.074997,186.281693,2198988
2007-11-07,251.274994,252.287506,246.524994,249.262497,184.936874,3504016
2007-11-08,247.524994,249.949997,245.000000,247.412506,183.564346,2686964
2007-11-12,246.312500,246.312500,240.000000,240.962494,178.778854,5280988
2007-11-13,240.962494,243.175003,231.662506,236.837494,175.718323,4697988
2007-11-14,240.000000,261.274994,240.000000,246.675003,183.017136,3588368
2007-11-15,247.750000,249.475006,242.500000,245.050003,181.811539,2295396
2007-11-16,245.000000,249.500000,241.787506,245.725006,182.312317,3666816
2007-11-19,240.024994,251.750000,240.024994,248.375000,184.278458,2943548
2007-11-20,247.250000,247.250000,239.524994,240.324997,178.305878,4111392
2007-11-21,240.324997,245.000000,234.000000,236.199997,175.245346,3337028
2007-11-22,242.425003,242.425003,233.750000,237.550003,176.246994,2402356
2007-11-23,238.125000,241.500000,237.437500,240.237503,178.240936,2273540
2007-11-26,245.000000,248.500000,242.500000,246.274994,182.720398,2234300
2007-11-27,247.625000,249.725006,242.524994,248.987503,184.732925,1503964
2007-11-28,250.000000,250.949997,242.500000,244.125000,181.125244,2927688
2007-11-29,250.000000,250.125000,238.750000,241.512497,179.186905,5029688
2007-11-30,241.512497,254.500000,241.512497,253.050003,187.747009,5334612
2007-12-03,254.000000,266.500000,252.600006,262.475006,194.739685,6516348
2007-12-04,262.475006,262.500000,256.262512,257.424988,190.992966,1783824
2007-12-05,257.500000,261.250000,255.125000,258.299988,191.642151,2069240
2007-12-06,260.000000,262.924988,257.799988,258.887512,192.078079,4163452
2007-12-07,260.000000,268.012512,256.562500,265.649994,197.095444,4805808
2007-12-10,267.524994,268.500000,257.500000,258.899994,192.087326,3864020
2007-12-11,262.250000,262.250000,256.312500,260.325012,193.144623,2907456
2007-12-12,257.049988,265.000000,256.524994,263.350006,195.388931,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,190.974426,4645736
2007-12-14,253.824997,263.750000,253.824997,260.100006,192.977676,2720436
2007-12-17,268.100006,268.100006,251.250000,253.100006,187.784103,3203328
2007-12-18,252.500000,260.000000,250.824997,251.225006,186.392975,3845860
2007-12-19,253.000000,257.200012,252.000000,256.125000,190.028412,2671020
2007-12-20,257.375000,263.487488,255.750000,261.337494,193.895782,3036020
2007-12-24,270.000000,280.000000,262.500000,277.424988,205.831696,4655664
2007-12-26,278.750000,279.924988,271.537506,275.075012,204.088196,2905996
2007-12-27,276.274994,280.000000,271.637512,277.687500,206.026459,4008568
2007-12-28,275.000000,275.000000,265.000000,270.537506,200.721634,2196596
2007-12-31,270.750000,274.012512,263.000000,269.350006,199.840591,2156168
2008-01-01,269.250000,269.250000,263.000000,263.637512,195.602234,928388
2008-01-02,265.000000,265.250000,257.875000,262.500000,194.758347,2864924
2008-01-03,257.524994,261.250000,251.337494,252.762497,187.533737,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,186.448608,2318868
2008-01-07,250.000000,252.199997,243.125000,243.899994,180.958298,3647344
2008-01-08,245.000000,248.000000,242.324997,246.962494,183.230453,3207732
2008-01-09,248.699997,251.500000,247.475006,249.074997,184.797897,2450128
2008-01-10,249.500000,252.375000,240.500000,245.412506,182.080460,3342376
2008-01-11,228.837494,251.000000,228.837494,247.437500,183.582901,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,178.278076,4158864
2008-01-15,241.250000,242.000000,233.500000,235.000000,174.355026,2935588
2008-01-16,235.000000,241.675003,231.250000,236.237503,175.273178,3131956
2008-01-17,241.449997,241.500000,229.750000,230.675003,171.146133,6302096
2008-01-18,232.375000,235.000000,224.274994,225.800003,167.529266,4333816
2008-01-21,226.000000,226.175003,201.312500,207.762497,154.146545,4840032
2008-01-22,203.675003,247.500000,181.250000,200.062500,148.433655,6376872
2008-01-23,214.750000,222.500000,201.250000,217.987503,162.341461,5359120
2008-01-24,217.500000,222.000000,206.437500,210.812500,156.998077,2013336
2008-01-25,213.250000,224.425003,212.524994,221.149994,164.696640,2243116
2008-01-28,217.500000,217.500000,206.250000,213.574997,159.055359,2485660
2008-01-29,214.000000,221.149994,213.750000,216.925003,161.550247,3258712
2008-01-30,220.500000,223.000000,215.000000,217.462494,161.950470,3032856
2008-01-31,217.500000,222.500000,208.837494,218.437500,162.676620,5966956
2008-02-01,221.250000,235.274994,218.324997,232.375000,173.056244,4169520
2008-02-04,236.250000,247.250000,234.750000,243.912506,181.648499,3730520
2008-02-05,240.000000,243.750000,233.912506,238.762497,177.813171,1722872
2008-02-06,232.500000,232.500000,223.625000,226.524994,168.699554,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,163.663315,2574652
2008-02-08,221.000000,231.250000,220.000000,224.600006,167.265991,2576820
2008-02-11,224.600006,233.000000,215.024994,226.524994,168.699554,3200988
2008-02-12,226.250000,231.250000,215.000000,216.162506,160.982330,5161328
2008-02-13,218.750000,224.250000,212.824997,217.237503,161.782898,2185376
2008-02-14,221.250000,225.000000,215.250000,218.449997,162.685867,2246480
2008-02-15,215.000000,221.762497,215.000000,218.175003,162.481140,2213044
2008-02-18,218.175003,218.750000,212.500000,213.300003,158.850555,1723160
2008-02-19,214.000000,221.000000,213.750000,218.862503,162.993103,1947288
2008-02-20,219.975006,223.662506,218.312500,221.524994,164.975922,3060624
2008-02-21,224.500000,232.750000,220.500000,228.662506,170.291428,3562052
2008-02-22,230.000000,230.225006,221.250000,225.137497,167.666260,2401516
2008-02-25,232.000000,232.250000,222.562500,225.187500,167.703445,3255460
2008-02-26,231.000000,231.000000,223.750000,224.600006,167.265991,4999584
2008-02-27,227.000000,228.712494,218.512497,219.387497,163.384003,2364056
2008-02-28,221.250000,222.500000,218.000000,220.225006,164.007828,5579004
2008-02-29,220.000000,222.925003,215.875000,219.350006,163.356140,3416480
2008-03-03,216.500000,217.175003,210.000000,212.149994,157.994080,3141328
2008-03-04,214.500000,217.500000,211.774994,214.699997,159.893143,3010532
2008-03-05,211.250000,220.699997,211.250000,218.824997,162.965179,2209348
2008-03-07,215.649994,216.524994,210.562500,211.537506,157.537979,1996828
2008-03-10,211.537506,213.500000,207.500000,208.412506,155.210709,2494168
2008-03-11,210.000000,210.000000,205.000000,205.875000,153.320953,4043520
2008-03-12,209.750000,212.500000,202.562500,205.887497,153.330231,1884412
2008-03-13,203.750000,203.750000,190.250000,194.925003,145.166199,3408600
2008-03-14,195.000000,203.225006,187.500000,200.962494,149.662430,2216056
2008-03-17,193.750000,199.425003,192.187500,197.962494,147.428299,1958904
2008-03-18,197.500000,207.199997,192.500000,204.425003,152.241028,3596080
2008-03-19,207.000000,210.000000,201.387497,202.862503,151.077484,4361924
2008-03-24,202.862503,209.375000,202.862503,205.925003,153.358139,3301984
2008-03-25,210.000000,224.962494,208.750000,219.125000,163.188538,2928896
2008-03-26,235.000000,235.000000,212.887497,219.587494,163.533020,2171768
2008-03-27,218.000000,219.000000,210.274994,213.125000,158.720139,6151152
2008-03-28,213.250000,218.675003,213.000000,217.762497,162.173904,3633696
2008-03-31,217.762497,217.762497,199.250000,202.612503,150.891281,4051860
2008-04-01,205.000000,213.225006,202.500000,208.087494,154.968567,2086728
2008-04-02,212.500000,217.250000,212.312500,212.812500,158.487473,1428844
2008-04-03,212.500000,223.000000,212.500000,221.350006,164.845581,3287172
2008-04-04,221.500000,222.475006,215.012497,218.225006,162.518341,2020844
2008-04-07,223.750000,230.024994,219.550003,226.024994,168.327194,3659528
2008-04-08,226.250000,226.750000,218.750000,221.837494,165.208649,4055352
2008-04-09,220.000000,223.000000,217.250000,219.062500,163.142090,1482600
2008-04-10,220.000000,229.912506,219.250000,224.887497,167.480072,2925932
2008-04-11,225.762497,231.250000,223.312500,227.000000,169.053284,2189264
2008-04-15,230.500000,246.250000,220.100006,243.537506,181.369232,5703772
2008-04-16,246.250000,250.500000,240.500000,242.975006,180.950378,6438768
2008-04-17,249.925003,252.500000,244.887497,250.225006,186.349609,3999556
2008-04-21,252.250000,258.750000,246.649994,248.350006,184.953323,3399296
2008-04-22,246.237503,246.237503,220.500000,221.800003,165.180786,13785196
2008-04-23,221.750000,226.425003,220.012497,222.287506,165.543808,6326156
2008-04-24,226.000000,226.225006,216.000000,222.687500,165.841705,15290096
2008-04-25,228.000000,228.000000,221.250000,222.324997,165.571701,6828568
2008-04-28,202.250000,224.000000,180.000000,220.425003,164.156693,6598136
2008-04-29,220.512497,232.500000,217.537506,227.637497,169.528030,16209848
2008-04-30,229.024994,233.937500,226.625000,230.250000,171.473694,9487980
2008-05-02,231.250000,240.500000,231.000000,235.937500,175.709320,5298780
2008-05-05,236.250000,237.375000,230.287506,231.862503,172.674576,3613764
2008-05-06,227.500000,237.500000,218.149994,234.262497,174.461914,3982796
2008-05-07,237.500000,244.975006,237.500000,241.687500,179.991455,12585540
2008-05-08,241.225006,241.250000,229.500000,236.750000,176.314423,10845832
2008-05-09,239.750000,239.750000,227.500000,229.250000,170.728928,4492296
2008-05-12,229.250000,233.712494,227.574997,231.725006,172.572159,3898508
2008-05-13,232.500000,235.350006,222.250000,226.262497,168.504105,4462876
2008-05-14,226.250000,244.737503,222.787506,242.787506,180.810760,9373188
2008-05-15,243.250000,250.500000,240.024994,246.187500,183.342773,7177896
2008-05-16,248.500000,248.500000,242.125000,245.262497,182.653900,3838648
2008-05-20,243.750000,247.500000,236.812500,239.024994,178.008682,4946904
2008-05-21,232.000000,242.000000,228.750000,241.274994,179.684326,3140184
2008-05-22,239.125000,246.375000,237.750000,240.287506,178.948883,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,173.596161,5401384
2008-05-26,230.000000,240.725006,229.000000,238.862503,177.887741,5457272
2008-05-27,245.000000,248.500000,236.500000,242.225006,180.391800,5682072
2008-05-28,242.524994,253.812500,242.524994,252.362503,187.941483,5469588
2008-05-29,252.250000,257.087494,246.000000,248.662506,185.186050,8258940
2008-05-30,247.750000,262.250000,244.500000,259.787506,193.471039,15485284
2008-06-02,253.750000,264.350006,241.250000,245.962494,183.175232,7054764
2008-06-03,240.000000,247.500000,234.537506,243.787506,181.555481,4900256
2008-06-04,247.449997,247.449997,236.587494,239.187500,178.129684,3787856
2008-06-05,241.024994,249.199997,241.000000,245.462494,182.802841,5905256
2008-06-06,247.500000,249.662506,239.449997,241.550003,179.889114,4137784
2008-06-09,225.562500,241.225006,222.500000,228.524994,170.189011,6140140
2008-06-10,227.500000,229.750000,216.750000,219.750000,163.654007,6155372
2008-06-11,222.500000,227.500000,220.000000,222.587494,165.767227,4113368
2008-06-12,223.500000,225.600006,214.250000,222.062500,165.376205,2464004
2008-06-13,220.000000,230.475006,220.000000,227.399994,169.351181,6732432
2008-06-16,229.750000,232.000000,225.812500,227.699997,169.574631,6541784
2008-06-17,226.250000,231.750000,226.250000,230.324997,171.529541,3504824
2008-06-18,230.199997,230.250000,222.750000,225.225006,168.646667,6431336
2008-06-19,220.062500,224.500000,220.000000,222.000000,166.231842,3289068
2008-06-20,224.975006,224.975006,210.387497,215.962494,161.711044,8157760
2008-06-23,215.962494,219.862503,210.750000,214.612503,160.700150,3572312
2008-06-24,212.500000,216.925003,205.850006,211.100006,158.070038,9287176
2008-06-25,210.000000,221.250000,207.824997,219.199997,164.135254,5914196
2008-06-26,221.000000,224.500000,215.100006,220.337494,164.986984,7028316
2008-06-27,220.337494,220.337494,212.787506,216.375000,162.019913,6260948
2008-06-30,217.750000,219.500000,212.500000,214.550003,160.653320,3258044
2008-07-01,216.250000,218.000000,208.762497,211.925003,158.687714,5059616
2008-07-02,212.500000,222.000000,210.000000,219.125000,164.079041,8141112
2008-07-03,220.250000,220.250000,205.137497,214.162506,160.363098,4172528
2008-07-04,217.475006,217.512497,208.875000,211.125000,158.088730,3939584
2008-07-07,211.250000,216.000000,208.000000,213.062500,159.539536,1794132
2008-07-08,207.537506,211.250000,204.500000,207.550003,155.411835,3947624
2008-07-09,212.500000,222.487503,212.500000,219.187500,164.125854,3578548
2008-07-10,217.500000,222.250000,213.087494,217.100006,162.562683,3504368
2008-07-11,229.250000,235.750000,196.350006,199.649994,149.496338,5523784
2008-07-14,200.000000,200.000000,190.250000,191.962494,143.740021,4559896
2008-07-15,191.962494,196.612503,184.287506,187.662506,140.520218,4509844
2008-07-16,188.662506,193.412506,178.975006,182.024994,136.298843,5739900
2008-07-17,183.750000,196.725006,182.512497,195.812500,146.622849,10350716
2008-07-18,195.000000,200.500000,187.250000,198.462494,148.607147,8339496
2008-07-21,199.750000,203.750000,195.750000,203.199997,152.154572,3582068
2008-07-22,204.000000,210.987503,201.512497,207.962494,155.720688,4241164
2008-07-23,207.500000,217.500000,204.725006,215.137497,161.093246,5971420
2008-07-24,218.625000,218.625000,198.087494,200.637497,150.235764,11742336
2008-07-25,199.800003,212.375000,195.500000,199.800003,149.608658,8842536
2008-07-28,200.000000,204.237503,196.250000,201.562500,150.928391,1969372
2008-07-29,201.675003,203.449997,198.000000,202.237503,151.433807,2472192
